caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:00-08:15,13,189,177,109,54,93,128,77,5,7,160,11,19,1,2,1,5,0,0,1
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:00-09:00,30,734,665,484,194,414,541,394,18,21,600,58,69,4,5,5,7,1,1,6
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:15-08:30,6,193,169,130,47,91,142,93,4,7,176,11,25,1,0,0,0,0,0,1
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:30-08:45,5,164,158,112,56,112,138,105,7,2,158,21,11,2,1,3,0,0,0,3
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:45-09:00,6,188,161,133,37,118,133,119,2,5,106,15,14,0,2,1,2,1,1,1
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,19:00-20:00,13,506,583,487,141,329,528,236,14,6,491,56,,,,,,,,
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,19:15-20:15,24,599,625,482,179,358,550,268,17,12,543,56,,,,,,,,
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,19:30-20:30,28,680,644,490,194,382,567,312,20,18,607,52,,,,,,,,
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,19:45-20:45,32,700,668,483,212,424,549,354,22,20,642,58,,,,,,,,
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,20:00-21:00,30,734,665,484,194,414,541,394,18,21,600,58,,,,,,,,
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:00-16:15,10,174,150,175,108,131,115,197,10,8,57,31,5,0,0,2,2,0,0,0
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:00-17:00,49,783,600,672,442,586,420,682,40,27,264,108,38,5,14,13,4,1,1,4
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:15-16:30,14,209,144,136,101,133,110,183,12,8,64,21,7,5,2,3,1,0,0,0
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:15-17:15,56,838,606,677,464,591,395,657,43,26,288,107,48,7,16,15,2,2,2,4
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:30-16:45,15,183,137,174,120,166,92,139,6,3,69,23,8,0,7,1,0,1,0,2
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:30-17:30,61,879,644,739,516,606,384,643,38,27,285,127,61,2,14,18,2,2,2,5
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:45-17:00,10,217,169,187,113,156,103,163,12,8,74,33,18,0,5,7,1,0,1,2
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:45-17:45,60,934,635,764,535,596,372,689,40,36,280,128,68,4,8,19,4,1,2,3
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:00-17:15,17,229,156,180,130,136,90,172,13,7,81,30,15,2,2,4,0,1,1,0
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:00-18:00,63,913,599,774,608,602,368,665,37,35,272,132,85,6,5,21,4,2,1,1
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:15-17:30,19,250,182,198,153,148,99,169,7,9,61,41,20,0,0,6,1,0,0,1
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:30-17:45,14,238,128,199,139,156,80,185,8,12,64,24,15,2,1,2,2,0,0,0
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:45-18:00,13,196,133,197,186,162,99,139,9,7,66,37,35,2,2,9,1,1,0,0
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,28:00-29:00,49,783,600,672,442,586,420,682,40,27,264,108,,,,,,,,
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,28:15-29:15,56,838,606,677,464,591,395,657,43,26,288,107,,,,,,,,
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,28:30-29:30,61,879,644,739,516,606,384,643,38,27,285,127,,,,,,,,
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,28:45-29:45,60,934,635,764,535,596,372,689,40,36,280,128,,,,,,,,
caltrain/App D Part 7.txt,EL CAMINO REAL / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,29:00-30:00,63,913,599,774,608,602,368,665,37,35,272,132,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,07:00-07:15,7,3,30,148,165,105,48,27,27,25,217,62,0,1,4,12,0,0,1,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,07:00-08:00,13,506,583,487,141,329,528,236,14,6,491,56,1,2,9,27,0,0,3,9
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,07:15-07:30,1,2,32,127,210,96,57,25,19,42,281,69,0,0,0,10,0,0,0,4
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,07:15-08:15,24,599,625,482,179,358,550,268,17,12,543,56,1,1,10,18,0,1,3,9
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,07:30-07:45,11,4,28,121,217,100,55,27,23,45,299,86,0,0,2,2,0,0,0,0
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,07:30-08:30,28,680,644,490,194,382,567,312,20,18,607,52,1,1,14,8,0,1,3,6
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,07:45-08:00,1,5,35,119,246,118,65,28,20,66,323,80,1,1,3,3,0,0,2,4
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,07:45-08:45,32,700,668,483,212,424,549,354,22,20,642,58,1,1,13,10,0,1,3,7
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:00-08:15,5,6,34,112,222,109,63,28,22,60,307,78,0,0,5,3,0,1,1,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:00-09:00,30,734,665,484,194,414,541,394,18,21,600,58,0,0,20,17,1,2,3,6
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:15-08:30,3,1,25,106,247,102,47,29,22,74,359,70,0,0,4,0,0,0,0,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:30-08:45,6,5,37,76,229,107,71,28,42,64,297,48,0,0,1,4,0,0,0,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,08:45-09:00,6,2,14,51,258,86,66,20,33,50,314,64,0,0,10,10,1,1,2,3
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,19:00-20:00,20,14,125,515,838,419,225,107,89,178,1120,297,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,19:15-20:15,18,17,129,479,895,423,240,108,84,213,1210,313,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,19:30-20:30,20,16,122,458,932,429,230,112,87,245,1288,314,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,19:45-20:45,15,17,131,413,944,436,246,113,106,264,1286,276,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,20:00-21:00,20,14,110,345,956,404,247,105,119,248,1277,260,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:00-16:15,11,6,51,31,382,114,97,6,55,54,266,9,0,0,5,7,0,1,0,0
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:00-17:00,49,783,600,672,442,586,420,682,40,27,264,108,0,0,14,18,4,1,1,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:15-16:30,16,9,59,27,340,81,105,14,78,40,275,17,0,0,3,3,2,0,0,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:15-17:15,56,838,606,677,464,591,395,657,43,26,288,107,1,0,15,12,4,0,2,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:30-16:45,13,8,77,32,378,90,127,8,97,41,273,14,0,0,4,5,1,0,1,0
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:30-17:30,61,879,644,739,516,606,384,643,38,27,285,127,1,0,12,19,4,0,3,0
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:45-17:00,22,16,85,41,353,97,109,10,72,46,263,24,0,0,2,3,1,0,0,0
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,16:45-17:45,60,934,635,764,535,596,372,689,40,36,280,128,1,0,9,20,4,0,2,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:00-17:15,26,5,77,41,338,87,134,17,91,42,256,17,1,0,6,1,0,0,1,0
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:00-18:00,63,913,599,774,608,602,368,665,37,35,272,132,2,0,14,25,3,1,2,2
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:15-17:30,38,18,97,41,331,85,101,10,79,34,284,17,0,0,0,10,2,0,1,0
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:30-17:45,24,5,81,49,367,89,110,13,81,30,240,23,0,0,1,6,1,0,0,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,17:45-18:00,39,19,116,41,374,92,101,13,67,32,269,22,1,0,7,8,0,1,0,1
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,28:00-29:00,62,39,272,131,1453,382,438,38,302,181,1077,64,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,28:15-29:15,77,38,298,141,1409,355,475,49,338,169,1067,72,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,28:30-29:30,99,47,336,155,1400,359,471,45,339,163,1076,72,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,28:45-29:45,110,44,340,172,1389,358,454,50,323,152,1043,81,,,,,,,,
caltrain/App D Part 7.txt,ROLLINS AVENUE / MILLBRAE AVENUE,x,WEDNESDAY MAY 22 2013,29:00-30:00,127,47,371,172,1410,353,446,53,318,138,1049,79,,,,,,,,
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,07:00-07:15,0,0,4,13,65,0,0,0,0,0,107,1,2,1,0,0,0,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,07:00-08:00,5,0,20,29,395,0,0,0,0,0,464,6,11,6,0,2,3,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,07:15-07:30,3,0,1,7,95,0,0,0,0,0,100,1,1,2,0,1,0,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,07:15-08:15,7,0,24,21,472,0,0,0,0,0,491,7,11,5,0,3,3,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,07:30-07:45,0,0,9,2,109,0,0,0,0,0,117,1,5,1,0,1,0,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,07:30-08:30,10,0,28,23,504,0,0,0,0,0,520,11,10,3,0,2,3,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,07:45-08:00,2,0,6,7,126,0,0,0,0,0,140,3,3,2,0,0,3,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,07:45-08:45,12,0,24,28,507,0,0,0,0,0,532,10,7,2,0,1,5,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,08:00-08:15,2,0,8,5,142,0,0,0,0,0,134,2,2,0,0,1,0,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,08:00-09:00,14,0,21,35,562,0,0,0,0,0,540,8,7,0,0,1,2,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,08:15-08:30,6,0,5,9,127,0,0,0,0,0,129,5,0,0,0,0,0,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,08:30-08:45,2,0,5,7,112,0,0,0,0,0,129,0,2,0,0,0,2,0,0,0
caltrain/App D Part 7.txt,ANITA AVENUE / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,08:45-09:00,4,0,3,14,181,0,0,0,0,0,148,1,3,0,0,0,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,16:00-16:15,1,0,4,7,124,0,0,0,0,0,136,0,2,1,0,0,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,16:00-17:00,15,0,27,32,538,0,0,0,0,0,485,7,8,4,0,3,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,16:15-16:30,7,0,11,8,152,0,0,0,0,0,127,2,2,1,0,0,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,16:15-17:15,19,0,29,29,566,0,0,0,0,0,486,9,11,5,0,5,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,16:30-16:45,4,0,6,10,136,0,0,0,0,0,103,0,3,2,0,3,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,16:30-17:30,12,0,23,30,569,0,0,0,0,0,509,9,11,6,0,6,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,16:45-17:00,3,0,6,7,126,0,0,0,0,0,119,5,1,0,0,0,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,16:45-17:45,9,0,22,22,591,0,0,0,0,0,559,12,11,4,0,5,1,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,17:00-17:15,5,0,6,4,152,0,0,0,0,0,137,2,5,2,0,2,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,17:00-18:00,6,0,17,15,609,0,0,0,0,0,597,10,13,7,0,6,1,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,17:15-17:30,0,0,5,9,155,0,0,0,0,0,150,2,2,2,0,1,0,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,17:30-17:45,1,0,5,2,158,0,0,0,0,0,153,3,3,0,0,2,1,0,0,0
caltrain/App D Part 7.txt,ANITA ROAD / PENINSULAR AVENUE,x,WEDNESDAY MAY 22 2013,17:45-18:00,0,0,1,0,144,0,0,0,0,0,157,3,3,3,0,1,0,0,0,0
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,07:00-07:15,1,13,1,3,17,2,3,15,5,2,8,1,6,0,2,2,1,0,1,2
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,07:00-08:00,12,83,9,12,85,12,14,74,38,16,36,3,40,3,17,10,6,2,3,12
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,07:15-07:30,5,16,3,5,20,4,4,17,11,7,12,0,7,2,3,1,2,1,0,3
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,07:15-08:15,13,97,10,9,97,13,16,78,41,19,38,3,43,3,16,13,10,2,3,14
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,07:30-07:45,2,21,1,3,26,3,2,20,8,2,10,1,15,0,5,3,1,0,2,3
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,07:30-08:30,10,100,9,4,106,12,15,74,39,15,41,5,43,2,14,15,13,2,4,12
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,07:45-08:00,4,33,4,1,22,3,5,22,14,5,6,1,12,1,7,4,2,1,0,4
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,07:45-08:45,9,101,9,3,106,12,16,66,37,17,44,7,37,2,11,15,15,2,6,13
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,08:00-08:15,2,27,2,0,29,3,5,19,8,5,10,1,9,0,1,5,5,0,1,4
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,08:00-09:00,8,80,5,4,113,11,13,61,32,23,45,7,37,2,6,23,13,2,6,11
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,08:15-08:30,2,19,2,0,29,3,3,13,9,3,15,2,7,1,1,3,5,1,1,1
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,08:30-08:45,1,22,1,2,26,3,3,12,6,4,13,3,9,0,2,3,3,0,4,4
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,08:45-09:00,3,12,0,2,29,2,2,17,9,11,7,1,12,1,2,12,0,1,0,2
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,16:00-16:15,2,9,2,2,20,3,2,24,8,0,0,0,2,2,3,4,0,0,1,1
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,16:00-17:00,12,44,5,13,76,17,11,107,34,47,75,1,13,12,11,11,2,2,4,4
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,16:15-16:30,5,9,1,5,15,2,2,25,11,13,27,0,3,1,3,2,1,2,1,0
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,16:15-17:15,11,47,5,13,75,21,12,122,32,62,100,1,20,11,13,10,2,3,3,4
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,16:30-16:45,2,16,0,2,21,5,4,27,5,11,30,1,5,4,2,3,1,0,0,1
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,16:30-17:30,7,57,5,9,79,24,14,119,32,67,93,2,21,15,11,9,3,3,2,4
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,16:45-17:00,3,10,2,4,20,7,3,31,10,23,18,0,3,5,3,2,0,0,2,2
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,16:45-17:45,7,51,8,15,84,22,15,117,41,73,93,3,28,15,12,10,2,4,8,5
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,17:00-17:15,1,12,2,2,19,7,3,39,6,15,25,0,9,1,5,3,0,1,0,1
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,17:00-18:00,9,54,8,18,85,16,15,109,45,64,100,4,44,18,13,16,7,6,9,4
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,17:15-17:30,1,19,1,1,19,5,4,22,11,18,20,1,4,5,1,1,2,2,0,0
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,17:30-17:45,2,10,3,8,26,3,5,25,14,17,30,2,12,4,3,4,0,1,6,2
caltrain/App D Part 7.txt,RAILROAD AVENUE / 1ST AVENUE,x,WEDNESDAY MAY 22 2013,17:45-18:00,5,13,2,7,21,1,3,23,14,14,25,1,19,8,4,8,5,2,3,1
